time,voltage,current,power
360.505,1.061,4.712,0.0
360.61,1.03,5.288,0.0
360.714,1.059,5.412,0.0
360.818,1.098,4.478,0.0
360.923,1.06,5.442,0.0
361.027,1.035,5.146,0.0
361.132,1.061,4.432,0.0
361.235,1.033,5.456,0.0
361.34,1.065,4.53,0.0
361.444,1.063,5.474,0.0
361.549,1.093,4.508,0.0
361.653,1.061,5.484,0.0
361.757,1.065,5.038,0.0
361.862,1.09,4.516,0.0
361.966,1.087,5.498,0.0
362.071,1.088,4.502,0.0
362.175,1.086,4.796,0.0
362.28,1.032,5.6,0.0
362.384,1.063,4.594,0.0
362.489,1.03,4.852,0.0
362.593,1.033,4.91,0.0
362.697,1.033,5.65,0.0
362.802,1.061,4.598,0.0
362.906,1.057,5.318,0.0
363.011,1.062,5.368,0.0
363.114,1.062,4.47,0.0
363.219,1.088,5.448,0.0
363.323,1.061,5.224,0.0
363.428,1.088,5.09,0.0
363.532,1.093,4.362,0.0
363.636,1.089,5.278,0.0
363.741,1.059,5.256,0.0
363.845,1.088,4.432,0.0
363.95,1.062,5.434,0.0
364.054,1.089,5.172,0.0
364.159,1.059,4.442,0.0
364.263,1.06,5.432,0.0
364.368,1.032,5.074,0.0
364.472,1.062,5.18,0.0
364.577,1.063,4.408,0.0
364.681,1.056,5.386,0.0
364.785,1.035,5.016,0.0
364.89,1.06,4.496,0.0
364.993,1.032,5.494,0.0
365.098,1.09,4.522,0.0
365.202,1.06,5.06,0.0
365.307,1.087,5.494,0.0
365.411,1.063,5.21,0.0
365.516,1.089,4.634,0.0
365.62,1.059,4.586,0.0
365.724,1.087,5.532,0.0
365.829,1.059,4.564,0.0
365.933,1.088,5.27,0.0
366.038,1.033,5.338,0.0
366.142,1.06,4.42,0.0
366.247,1.033,5.456,0.0
366.351,1.057,4.524,0.0
366.456,1.033,5.496,0.0
366.56,1.063,4.52,0.0
366.664,1.035,5.436,0.0
366.769,1.062,5.236,0.0
366.872,1.062,4.438,0.0
366.977,1.06,5.436,0.0
367.081,1.092,5.008,0.0
367.186,1.092,4.532,0.0
367.29,1.059,5.488,0.0
367.395,1.061,5.08,0.0
367.499,1.088,5.152,0.0
367.603,1.092,4.382,0.0
367.708,1.062,5.444,0.0
367.812,1.09,4.852,0.0
367.917,1.059,4.59,0.0
368.021,1.058,5.51,0.0
368.126,1.101,4.562,0.0
368.23,1.061,4.854,0.0
368.335,1.032,4.872,0.0
368.439,1.056,5.618,0.0
368.543,1.099,4.738,0.0
368.648,1.059,4.656,0.0
368.751,1.033,5.552,0.0
368.856,1.088,4.552,0.0
368.96,1.061,5.036,0.0
369.065,1.088,5.482,0.0
369.169,1.089,4.516,0.0
369.274,1.089,4.784,0.0
369.378,1.061,4.912,0.0
369.483,1.086,5.644,0.0
369.587,1.088,4.59,0.0
369.691,1.086,5.452,0.0
369.796,1.058,5.302,0.0
369.9,1.06,4.428,0.0
370.005,1.03,5.462,0.0
370.109,1.058,5.174,0.0
370.214,1.06,4.444,0.0
370.318,1.057,4.752,0.0
370.423,1.031,5.58,0.0
370.527,1.06,5.232,0.0
370.63,1.035,4.436,0.0
370.735,1.088,5.456,0.0
370.839,1.089,5.086,0.0
370.944,1.092,4.468,0.0
371.048,1.06,5.444,0.0
371.153,1.087,4.518,0.0
371.257,1.059,5.496,0.0
371.362,1.088,4.52,0.0
371.466,1.06,5.498,0.0
371.57,1.088,5.028,0.0
371.675,1.062,4.522,0.0
371.779,1.056,5.482,0.0
371.884,1.061,4.52,0.0
371.988,1.054,5.044,0.0
372.093,1.03,5.502,0.0
372.197,1.057,5.216,0.0
372.302,1.061,4.874,0.0
372.406,1.06,4.432,0.0
372.509,1.034,5.462,0.0
372.614,1.088,4.512,0.0
372.718,1.056,5.122,0.0
372.823,1.084,5.456,0.0
372.927,1.089,4.498,0.0
373.032,1.057,5.48,0.0
373.136,1.087,5.184,0.0
373.241,1.063,5.138,0.0
373.345,1.09,4.36,0.0
373.449,1.058,5.128,0.0
373.554,1.087,5.37,0.0
373.658,1.124,4.482,0.0
373.763,1.055,5.456,0.0
373.867,1.058,5.122,0.0
373.972,1.061,4.48,0.0
374.076,1.033,5.432,0.0
374.181,1.056,4.798,0.0
374.285,1.056,5.336,0.0
374.39,1.033,4.438,0.0
374.494,1.059,5.46,0.0
374.597,1.059,5.054,0.0
374.702,1.088,4.512,0.0
374.806,1.062,5.49,0.0
374.911,1.088,4.512,0.0
375.015,1.061,4.796,0.0
375.12,1.088,5.614,0.0
375.224,1.062,5.266,0.0
375.329,1.088,4.948,0.0
375.433,1.059,4.436,0.0
375.537,1.084,5.432,0.0
375.642,1.058,4.512,0.0
375.746,1.055,4.778,0.0
375.851,1.029,5.604,0.0
375.955,1.059,4.556,0.0
376.06,1.03,5.498,0.0
376.164,1.058,4.494,0.0
376.269,1.026,5.496,0.0
376.373,1.06,4.532,0.0
376.476,1.028,4.8,0.0
376.581,1.084,5.556,0.0
376.685,1.059,4.538,0.0
376.79,1.087,5.504,0.0
376.894,1.061,5.184,0.0
376.999,1.086,4.43,0.0
377.103,1.059,4.746,0.0
377.208,1.126,5.398,0.0
377.312,1.057,5.368,0.0
377.416,1.088,4.472,0.0
377.521,1.03,5.446,0.0
377.625,1.057,5.21,0.0
377.73,1.059,4.382,0.0
377.834,1.057,5.452,0.0
377.939,1.035,4.52,0.0
378.043,1.056,4.796,0.0
378.148,1.032,4.902,0.0
378.252,1.093,5.632,0.0
378.355,1.031,5.296,0.0
378.46,1.087,4.438,0.0
378.564,1.058,5.454,0.0
378.669,1.062,4.512,0.0
378.773,1.084,4.778,0.0
378.878,1.055,5.616,0.0
378.982,1.084,4.568,0.0
379.087,1.056,5.402,0.0
379.191,1.086,4.554,0.0
379.295,1.055,5.5,0.0
379.4,1.083,4.498,0.0
379.504,1.059,4.796,0.0
379.609,1.027,5.62,0.0
379.713,1.054,4.554,0.0
379.818,1.032,5.484,0.0
379.922,1.06,5.216,0.0
380.027,1.06,5.092,0.0
380.131,1.058,4.356,0.0
380.235,1.029,4.708,0.0
380.339,1.085,5.556,0.0
380.443,1.057,4.56,0.0
380.548,1.084,5.48,0.0
380.652,1.085,5.198,0.0
380.757,1.059,4.432,0.0
380.861,1.085,5.462,0.0
380.966,1.058,4.512,0.0
381.07,1.085,5.484,0.0
381.175,1.057,4.522,0.0
381.279,1.123,5.486,0.0
381.383,1.03,5.228,0.0
381.488,1.056,4.382,0.0
381.592,1.032,5.422,0.0
381.697,1.056,4.522,0.0
381.801,1.029,4.77,0.0
381.906,1.029,5.594,0.0
382.01,1.03,5.292,0.0
382.115,1.059,5.142,0.0
382.218,1.06,4.348,0.0
382.322,1.085,5.418,0.0
382.427,1.06,4.458,0.0
382.531,1.084,4.784,0.0
382.636,1.056,5.614,0.0
382.74,1.062,4.544,0.0
382.845,1.122,5.484,0.0
382.949,1.061,5.212,0.0
383.054,1.084,5.104,0.0
383.158,1.084,4.352,0.0
383.262,1.084,4.712,0.0
383.367,1.027,5.572,0.0
383.471,1.057,4.552,0.0
383.576,1.027,5.5,0.0
383.68,1.056,5.22,0.0
383.785,1.058,4.398,0.0
383.889,1.056,5.428,0.0
383.994,1.059,4.518,0.0
384.098,1.056,5.488,0.0
384.201,1.057,4.512,0.0
384.306,1.087,5.484,0.0
384.41,1.087,5.208,0.0
384.515,1.085,4.382,0.0
384.619,1.084,5.432,0.0
384.724,1.059,4.52,0.0
384.828,1.085,4.796,0.0
384.933,1.056,4.894,0.0
385.037,1.054,5.636,0.0
385.142,1.053,5.284,0.0
385.246,1.085,4.438,0.0
385.35,1.026,5.45,0.0
385.455,1.055,4.496,0.0
385.559,1.028,4.788,0.0
385.664,1.027,5.61,0.0
385.768,1.03,4.548,0.0
385.873,1.053,5.466,0.0
385.977,1.03,4.55,0.0
386.082,1.054,5.476,0.0
386.185,1.027,4.504,0.0
386.289,1.083,4.776,0.0
386.394,1.053,5.604,0.0
386.498,1.086,4.562,0.0
386.603,1.055,5.494,0.0
386.707,1.084,5.224,0.0
386.812,1.083,4.406,0.0
386.916,1.083,4.724,0.0
387.021,1.055,4.86,0.0
387.125,1.079,5.636,0.0
387.229,1.054,4.578,0.0
387.334,1.054,5.544,0.0
387.438,1.054,5.194,0.0
387.543,1.056,4.44,0.0
387.647,1.026,5.434,0.0
387.752,1.055,4.634,0.0
387.856,1.093,4.706,0.0
387.961,1.051,4.886,0.0
388.065,1.024,5.618,0.0
388.168,1.055,5.222,0.0
388.273,1.085,4.434,0.0
388.377,1.054,5.462,0.0
388.482,1.086,4.614,0.0
388.586,1.056,4.722,0.0
388.691,1.08,5.58,0.0
388.795,1.057,4.544,0.0
388.9,1.082,5.476,0.0
389.004,1.053,4.496,0.0
389.108,1.118,5.494,0.0
389.213,1.029,4.614,0.0
389.317,1.049,4.716,0.0
389.422,1.027,5.576,0.0
389.526,1.053,4.556,0.0
389.631,1.026,5.41,0.0
389.735,1.056,5.264,0.0
389.84,1.057,5.142,0.0
389.944,1.054,4.654,0.0
390.047,1.052,4.548,0.0
390.152,1.083,5.498,0.0
390.256,1.085,4.5,0.0
390.361,1.056,5.392,0.0
390.465,1.081,5.296,0.0
390.57,1.055,4.426,0.0
390.674,1.08,5.436,0.0
390.779,1.055,5.226,0.0
390.883,1.082,5.102,0.0
390.988,1.084,4.352,0.0
391.092,1.081,5.198,0.0
391.196,1.025,5.336,0.0
391.301,1.055,4.436,0.0
391.405,1.028,5.444,0.0
391.51,1.053,5.122,0.0
391.614,1.051,4.472,0.0
391.719,1.054,5.44,0.0
391.823,1.053,4.768,0.0
391.928,1.053,5.332,0.0
392.032,1.052,4.494,0.0
392.135,1.051,5.46,0.0
392.24,1.087,5.128,0.0
392.344,1.058,4.464,0.0
392.449,1.083,5.476,0.0
392.553,1.054,4.5,0.0
392.658,1.08,4.794,0.0
392.762,1.054,4.914,0.0
392.867,1.053,5.644,0.0
392.971,1.051,5.246,0.0
393.075,1.083,4.49,0.0
393.18,1.029,5.456,0.0
393.284,1.053,4.512,0.0
393.389,1.027,4.808,0.0
393.493,1.049,5.582,0.0
393.598,1.028,4.56,0.0
393.702,1.054,5.472,0.0
393.807,1.027,4.51,0.0
393.911,1.051,5.502,0.0
394.014,1.028,4.534,0.0
394.119,1.078,4.738,0.0
394.223,1.051,5.572,0.0
394.328,1.083,4.538,0.0
394.432,1.117,5.484,0.0
394.537,1.055,5.188,0.0
394.641,1.082,4.44,0.0
394.746,1.054,4.748,0.0
394.85,1.081,4.864,0.0
394.955,1.052,5.638,0.0
395.059,1.079,4.59,0.0
395.163,1.027,5.542,0.0
395.268,1.053,5.19,0.0
395.372,1.027,4.434,0.0
395.477,1.053,5.45,0.0
395.581,1.027,4.452,0.0
395.686,1.051,4.826,0.0
395.79,1.023,4.926,0.0
395.895,1.053,5.65,0.0
395.998,1.054,5.304,0.0
396.102,1.08,4.432,0.0
396.207,1.052,5.444,0.0
396.311,1.081,4.476,0.0
396.416,1.051,4.786,0.0
396.52,1.051,5.608,0.0
396.625,1.081,4.556,0.0
396.729,1.052,5.49,0.0
396.834,1.082,4.516,0.0
396.938,1.053,5.5,0.0
397.042,1.081,4.554,0.0
397.147,1.052,4.76,0.0
397.251,1.024,5.552,0.0
397.356,1.051,4.574,0.0
397.46,1.024,5.432,0.0
397.565,1.051,5.236,0.0
397.669,1.052,5.142,0.0
397.774,1.052,4.634,0.0
397.878,1.051,4.558,0.0
397.981,1.052,5.492,0.0
398.086,1.082,4.514,0.0
398.19,1.049,5.344,0.0
398.295,1.08,5.268,0.0
398.399,1.055,4.432,0.0
398.504,1.079,5.46,0.0
398.608,1.051,5.22,0.0
398.713,1.083,5.1,0.0
398.817,1.054,4.344,0.0
398.921,1.051,5.086,0.0
399.026,1.052,5.356,0.0
399.13,1.051,4.464,0.0
399.235,1.051,5.482,0.0
399.339,1.052,5.22,0.0
399.444,1.055,4.388,0.0
399.548,1.022,5.446,0.0
399.653,1.053,4.646,0.0
399.756,1.088,5.414,0.0
399.86,1.052,4.488,0.0
399.965,1.079,5.444,0.0
400.069,1.054,5.216,0.0
400.174,1.078,4.41,0.0
400.278,1.054,5.408,0.0
400.383,1.081,4.48,0.0
400.487,1.052,4.76,0.0
400.592,1.052,4.872,0.0
400.696,1.051,5.576,0.0
400.801,1.077,5.306,0.0
400.905,1.051,4.432,0.0
401.009,1.049,5.436,0.0
401.114,1.023,4.518,0.0
401.218,1.05,4.788,0.0
401.323,1.047,5.596,0.0
401.427,1.052,4.59,0.0
401.532,1.023,5.538,0.0
401.636,1.051,4.532,0.0
401.74,1.022,5.502,0.0
401.844,1.078,4.528,0.0
401.948,1.053,4.802,0.0
402.053,1.081,5.574,0.0
402.157,1.052,4.55,0.0
402.262,1.077,5.496,0.0
402.366,1.055,5.202,0.0
402.471,1.079,4.384,0.0
402.575,1.052,4.75,0.0
402.68,1.048,4.866,0.0
402.784,1.048,5.636,0.0
402.888,1.049,4.594,0.0
402.993,1.05,5.514,0.0
403.097,1.051,5.266,0.0
403.202,1.022,4.438,0.0
403.306,1.05,5.46,0.0
403.411,1.05,4.782,0.0
403.514,1.051,5.336,0.0
403.619,1.051,4.442,0.0
403.723,1.079,5.448,0.0
403.827,1.05,5.22,0.0
403.932,1.079,4.412,0.0
404.036,1.054,5.424,0.0
404.141,1.082,4.654,0.0
404.245,1.077,4.676,0.0
404.35,1.077,5.536,0.0
404.454,1.077,4.52,0.0
404.559,1.074,5.494,0.0
404.663,1.049,4.506,0.0
404.767,1.048,5.484,0.0
404.872,1.025,4.712,0.0
404.976,1.05,4.688,0.0
405.081,1.026,5.542,0.0
405.185,1.05,4.532,0.0
405.29,1.026,4.968,0.0
405.394,1.048,5.482,0.0
405.498,1.051,5.22,0.0
405.602,1.078,4.74,0.0
405.707,1.077,4.516,0.0
405.811,1.08,5.47,0.0
405.915,1.08,4.518,0.0
406.02,1.078,4.836,0.0
406.124,1.05,5.568,0.0
406.229,1.077,4.556,0.0
406.333,1.049,5.484,0.0
406.438,1.078,4.526,0.0
406.542,1.021,5.5,0.0
406.647,1.048,4.518,0.0
406.751,1.019,4.814,0.0
406.855,1.048,5.55,0.0
406.96,1.022,4.558,0.0
407.064,1.049,5.502,0.0
407.169,1.023,5.222,0.0
407.273,1.051,4.382,0.0
407.377,1.021,5.444,0.0
407.481,1.051,4.602,0.0
407.586,1.115,5.402,0.0
407.69,1.053,4.478,0.0
407.794,1.073,5.462,0.0
407.899,1.049,5.222,0.0
408.003,1.078,4.384,0.0
408.108,1.049,5.454,0.0
408.212,1.076,4.506,0.0
408.317,1.075,4.808,0.0
408.421,1.02,4.87,0.0
408.526,1.048,5.594,0.0
408.63,1.045,5.302,0.0
408.734,1.049,4.424,0.0
408.839,1.02,5.444,0.0
408.943,1.051,4.514,0.0
409.048,1.021,4.798,0.0
409.152,1.047,5.602,0.0
409.256,1.048,4.558,0.0
409.36,1.076,5.494,0.0
409.465,1.078,4.524,0.0
409.569,1.048,5.49,0.0
409.673,1.076,4.51,0.0
409.778,1.047,4.78,0.0
409.882,1.045,5.616,0.0
409.987,1.049,4.54,0.0
410.091,1.113,5.464,0.0
410.196,1.047,5.264,0.0
410.3,1.077,4.434,0.0
410.405,1.047,4.748,0.0
410.509,1.015,4.882,0.0
410.614,1.044,5.61,0.0
410.718,1.049,4.542,0.0
410.822,1.051,5.496,0.0
410.927,1.046,5.224,0.0
411.031,1.02,4.394,0.0
411.136,1.047,5.436,0.0
411.239,1.022,4.89,0.0
411.344,1.079,5.228,0.0
411.448,1.051,4.422,0.0
411.553,1.074,5.462,0.0
411.657,1.075,5.226,0.0
411.761,1.116,4.394,0.0
411.866,1.073,5.432,0.0
411.97,1.078,4.95,0.0
412.075,1.078,4.532,0.0
412.179,1.049,5.502,0.0
412.284,1.075,4.516,0.0
412.388,1.019,5.48,0.0
412.493,1.05,4.528,0.0
412.597,1.019,5.502,0.0
412.701,1.046,4.988,0.0
412.806,1.02,4.494,0.0
412.91,1.047,5.484,0.0
413.015,1.02,4.512,0.0
413.119,1.045,4.922,0.0
413.223,1.018,5.52,0.0
413.327,1.078,5.25,0.0
413.432,1.075,4.742,0.0
413.536,1.048,4.55,0.0
413.64,1.109,5.5,0.0
413.745,1.049,4.51,0.0
413.849,1.044,4.84,0.0
413.954,1.075,5.58,0.0
414.058,1.114,4.572,0.0
414.163,1.073,5.462,0.0
414.267,1.11,4.562,0.0
414.372,1.047,5.49,0.0
414.476,1.048,4.512,0.0
414.58,1.049,4.804,0.0
414.685,1.018,5.568,0.0
414.789,1.046,4.558,0.0
414.894,1.017,5.49,0.0
414.998,1.046,5.222,0.0
415.102,1.045,4.398,0.0
415.206,1.074,5.44,0.0
415.311,1.071,4.504,0.0
415.415,1.072,5.498,0.0
415.519,1.075,4.504,0.0
415.624,1.045,5.466,0.0
415.728,1.075,5.23,0.0
415.833,1.049,4.426,0.0
415.937,1.071,5.46,0.0
416.042,1.046,4.522,0.0
416.146,1.109,4.774,0.0
416.251,1.017,4.898,0.0
416.355,1.018,5.618,0.0
416.46,1.019,5.292,0.0
416.564,1.044,4.42,0.0
416.668,1.021,5.456,0.0
416.773,1.045,4.53,0.0
416.877,1.017,4.776,0.0
416.982,1.044,5.62,0.0
417.085,1.02,4.55,0.0
417.19,1.073,5.484,0.0
417.294,1.049,4.51,0.0
417.399,1.071,5.496,0.0
417.503,1.072,4.506,0.0
417.607,1.071,4.792,0.0
417.712,1.042,5.616,0.0
417.816,1.07,4.546,0.0
417.921,1.043,5.47,0.0
418.025,1.074,5.228,0.0
418.13,1.109,4.394,0.0
418.234,1.042,4.738,0.0
418.339,1.016,4.874,0.0
418.443,1.046,5.604,0.0
418.547,1.018,4.568,0.0
418.652,1.043,5.498,0.0
418.756,1.017,5.212,0.0
418.861,1.047,4.414,0.0
418.964,1.082,5.42,0.0
419.069,1.047,4.614,0.0
419.173,1.07,5.378,0.0
419.278,1.048,4.472,0.0
419.382,1.071,5.42,0.0
419.486,1.043,5.198,0.0
419.591,1.072,4.43,0.0
419.695,1.046,5.444,0.0
419.8,1.071,4.614,0.0
419.904,1.045,4.708,0.0
420.009,1.014,5.562,0.0
420.113,1.044,4.55,0.0
420.218,1.015,5.498,0.0
420.322,1.045,4.5,0.0
420.427,1.016,5.496,0.0
420.531,1.044,4.634,0.0
420.635,1.044,4.706,0.0
420.74,1.043,5.576,0.0
420.844,1.046,4.544,0.0
420.948,1.018,5.394,0.0
421.052,1.069,5.296,0.0
421.157,1.046,5.142,0.0
421.261,1.074,4.614,0.0
421.366,1.074,4.552,0.0
421.47,1.045,5.478,0.0
421.574,1.072,4.52,0.0
421.679,1.045,5.422,0.0
421.783,1.073,5.262,0.0
421.888,1.07,4.438,0.0
421.992,1.07,5.452,0.0
422.097,1.046,4.506,0.0
422.201,1.044,5.472,0.0
422.306,1.017,4.528,0.0
422.41,1.04,5.406,0.0
422.514,1.016,5.222,0.0
422.619,1.042,4.434,0.0
422.723,1.016,5.458,0.0
422.828,1.045,5.218,0.0
422.932,1.049,4.384,0.0
423.036,1.044,5.42,0.0
423.14,1.071,4.838,0.0
423.245,1.044,5.274,0.0
423.349,1.073,4.43,0.0
423.453,1.044,5.448,0.0
423.558,1.068,5.192,0.0
423.662,1.072,4.442,0.0
423.767,1.069,5.44,0.0
423.871,1.042,4.526,0.0
423.976,1.067,4.798,0.0
424.08,1.015,4.912,0.0
424.185,1.042,5.63,0.0
424.289,1.014,5.146,0.0
424.393,1.045,4.518,0.0
424.498,1.013,5.496,0.0
424.602,1.042,4.528,0.0
424.707,1.015,4.774,0.0
424.811,1.042,5.602,0.0
424.915,1.042,4.55,0.0
425.019,1.07,5.494,0.0
425.124,1.041,4.512,0.0
425.228,1.069,5.488,0.0
425.332,1.07,4.512,0.0
425.437,1.044,4.79,0.0
425.541,1.042,5.604,0.0
425.646,1.041,4.544,0.0
425.75,1.043,5.484,0.0
425.855,1.068,5.216,0.0
425.959,1.07,4.394,0.0
426.064,1.041,4.754,0.0
426.168,1.011,4.882,0.0
426.273,1.041,5.62,0.0
426.377,1.041,4.546,0.0
426.481,1.038,5.486,0.0
426.586,1.041,5.22,0.0
426.69,1.046,4.382,0.0
426.795,1.04,5.464,0.0
426.898,1.043,4.524,0.0
427.003,1.106,5.474,0.0
427.107,1.048,4.498,0.0
427.212,1.102,5.48,0.0
427.316,1.045,5.226,0.0
427.42,1.069,4.398,0.0
427.525,1.039,5.44,0.0
427.629,1.068,4.51,0.0
427.734,1.039,4.792,0.0
427.838,1.067,5.602,0.0
427.943,1.078,4.542,0.0
428.047,1.036,5.486,0.0
428.152,1.015,4.518,0.0
428.256,1.041,5.496,0.0
428.36,1.039,4.534,0.0
428.465,1.039,4.738,0.0
428.569,1.013,5.568,0.0
428.674,1.04,4.544,0.0
428.777,1.014,5.492,0.0
428.882,1.069,5.224,0.0
428.986,1.068,5.09,0.0
429.091,1.072,4.288,0.0
429.195,1.038,4.752,0.0
429.299,1.041,5.572,0.0
429.404,1.062,4.548,0.0
429.508,1.041,5.502,0.0
429.613,1.068,5.206,0.0
429.717,1.068,4.388,0.0
429.822,1.038,5.448,0.0
429.926,1.04,4.508,0.0
430.031,1.012,5.478,0.0
430.135,1.041,4.52,0.0
430.239,1.012,5.476,0.0
430.344,1.04,5.218,0.0
430.448,1.042,4.4,0.0
430.553,1.042,5.39,0.0
430.656,1.04,4.832,0.0
430.761,1.067,4.592,0.0
430.865,1.037,5.514,0.0
430.97,1.068,5.266,0.0
431.074,1.072,5.148,0.0
431.179,1.041,4.364,0.0
431.283,1.065,5.424,0.0
431.387,1.039,4.89,0.0
431.492,1.062,4.532,0.0
431.596,1.038,5.496,0.0
431.701,1.066,4.512,0.0
431.805,1.039,5.046,0.0
431.91,1.01,4.774,0.0
432.014,1.035,5.62,0.0
432.119,1.074,4.93,0.0
432.223,1.04,4.594,0.0
432.327,1.008,5.532,0.0
432.432,1.041,4.56,0.0
432.536,1.076,5.074,0.0
432.64,1.009,5.462,0.0
432.744,1.063,4.516,0.0
432.849,1.039,4.89,0.0
432.953,1.038,4.834,0.0
433.058,1.04,5.602,0.0
433.162,1.067,4.556,0.0
433.266,1.041,5.128,0.0
433.371,1.062,5.452,0.0
433.475,1.064,4.504,0.0
433.58,1.06,5.486,0.0
433.684,1.04,5.22,0.0
433.789,1.04,4.4,0.0
433.893,1.014,4.714,0.0
433.998,1.072,5.292,0.0
434.102,1.009,5.394,0.0
434.206,1.039,4.518,0.0
434.311,1.01,5.49,0.0
434.415,1.037,5.228,0.0
434.519,1.041,4.4,0.0
434.623,1.065,5.408,0.0
434.728,1.102,4.49,0.0
434.832,1.065,5.442,0.0
434.937,1.067,4.508,0.0
435.041,1.036,5.494,0.0
435.145,1.068,5.226,0.0
435.25,1.039,4.404,0.0
435.354,1.101,5.42,0.0
435.459,1.038,4.456,0.0
435.563,1.071,4.786,0.0
435.668,1.038,5.608,0.0
435.772,1.038,4.558,0.0
435.877,1.036,5.322,0.0
435.981,1.034,4.63,0.0
436.086,1.032,5.532,0.0
436.19,1.037,4.558,0.0
436.294,1.035,4.784,0.0
436.399,1.009,5.6,0.0
436.502,1.061,4.604,0.0
436.607,1.039,5.48,0.0
436.711,1.062,5.22,0.0
436.816,1.064,5.088,0.0
436.92,1.041,4.364,0.0
437.025,1.063,4.718,0.0
437.129,1.034,5.562,0.0
437.233,1.061,4.536,0.0
437.338,1.033,5.498,0.0
437.442,1.06,5.224,0.0
437.547,1.072,4.376,0.0
437.651,1.036,5.444,0.0
437.756,1.009,4.506,0.0
437.86,1.032,5.488,0.0
437.965,1.01,4.534,0.0
438.069,1.033,5.434,0.0
438.173,1.009,5.198,0.0
438.278,1.039,4.454,0.0
438.381,1.007,5.452,0.0
438.486,1.065,4.534,0.0
438.59,1.035,4.75,0.0
438.695,1.061,5.55,0.0
438.799,1.037,5.266,0.0
438.904,1.066,5.148,0.0
439.008,1.063,4.338,0.0
439.112,1.061,5.418,0.0
439.217,1.037,4.476,0.0
439.321,1.059,4.738,0.0
439.426,1.006,5.58,0.0
439.53,1.038,4.56,0.0
439.635,1.008,5.496,0.0
439.739,1.034,4.516,0.0
439.844,1.011,5.496,0.0
439.948,1.033,4.512,0.0
440.052,1.007,4.78,0.0
440.157,1.031,5.592,0.0
440.261,1.034,4.588,0.0
440.365,1.033,5.54,0.0
440.469,1.062,5.212,0.0
440.574,1.1,4.378,0.0
440.678,1.06,4.746,0.0
440.783,1.032,4.87,0.0
440.887,1.058,5.598,0.0
440.991,1.037,4.612,0.0
441.096,1.058,5.49,0.0
441.2,1.031,5.224,0.0
441.305,1.06,4.398,0.0
441.409,1.034,5.454,0.0
441.514,1.034,4.614,0.0
441.618,1.033,4.708,0.0
441.723,1.004,4.87,0.0
441.827,1.031,5.606,0.0
441.932,1.032,5.262,0.0
442.036,1.035,4.438,0.0
442.14,1.036,5.454,0.0
442.244,1.009,4.614,0.0
442.348,1.057,4.692,0.0
442.453,1.033,5.576,0.0
442.557,1.063,4.552,0.0
442.662,1.032,5.496,0.0
442.766,1.06,4.51,0.0
442.871,1.031,5.48,0.0
442.975,1.059,4.594,0.0
443.079,1.03,4.75,0.0
443.184,1.065,5.576,0.0
443.288,1.004,4.554,0.0
443.393,1.066,5.46,0.0
443.497,1.031,5.254,0.0
443.602,1.031,5.14,0.0
443.706,1.038,4.436,0.0
443.811,1.03,4.68,0.0
443.915,1.035,5.51,0.0
444.019,1.032,4.55,0.0
444.123,1.034,5.482,0.0
444.227,1.061,5.212,0.0
444.332,1.096,4.4,0.0
444.436,1.059,5.418,0.0
444.541,1.095,4.994,0.0
444.645,1.061,5.19,0.0
444.75,1.098,4.4,0.0
444.854,1.058,5.39,0.0
444.958,1.058,5.216,0.0
445.063,1.058,4.394,0.0
445.167,1.032,5.448,0.0
445.272,1.035,4.93,0.0
445.376,1.034,4.558,0.0
445.481,1.007,5.482,0.0
445.585,1.032,5.086,0.0
445.69,1.033,5.16,0.0
445.794,1.033,4.41,0.0
445.897,1.006,5.406,0.0
446.002,1.06,4.832,0.0
446.106,1.033,4.548,0.0
446.211,1.059,5.462,0.0
446.315,1.059,4.56,0.0
446.42,1.056,4.834,0.0
446.524,1.029,5.568,0.0
446.629,1.06,5.254,0.0
446.733,1.032,4.778,0.0
446.838,1.052,4.55,0.0
446.942,1.006,5.49,0.0
447.046,1.03,4.506,0.0
447.151,1.003,4.926,0.0
447.255,1.001,5.53,0.0
447.36,1.031,4.556,0.0
447.464,1.062,5.494,0.0
447.569,1.007,4.498,0.0
447.673,1.028,5.494,0.0
447.777,1.002,4.518,0.0
447.881,1.057,5.284,0.0
447.985,1.033,5.334,0.0
448.09,1.059,4.434,0.0
448.194,1.029,5.456,0.0
448.299,1.056,5.214,0.0
448.403,1.055,4.398,0.0
448.508,1.054,4.748,0.0
448.612,1.031,5.366,0.0
448.717,1.053,5.37,0.0
448.821,1.088,4.466,0.0
448.925,1.026,5.458,0.0
449.03,1.027,5.266,0.0
449.134,1.03,4.45,0.0
449.239,1.0,5.456,0.0
449.343,1.027,4.512,0.0
449.448,0.999,4.786,0.0
449.552,1.024,4.924,0.0
449.656,1.002,5.618,0.0
449.76,1.057,5.3,0.0
449.864,1.029,4.438,0.0
449.969,1.054,5.462,0.0
450.073,1.054,4.52,0.0
450.178,1.054,4.782,0.0
450.282,1.027,5.6,0.0
450.387,1.053,4.592,0.0
450.491,1.027,5.5,0.0
450.596,1.052,4.558,0.0
450.7,0.997,5.464,0.0
450.804,1.028,4.572,0.0
450.909,1.024,4.788,0.0
451.013,0.998,5.6,0.0
451.118,1.025,4.594,0.0
451.222,1.0,5.538,0.0
451.327,1.028,5.22,0.0
451.43,1.028,5.102,0.0
451.535,1.058,4.348,0.0
451.639,1.025,4.716,0.0
